entry_date,account_id,description,debit,credit
2023-06-29,3472,Ecriture automatique 3779,0,835.43
2023-03-28,756,Ecriture automatique 3780,892.54,0
2023-11-26,3539,Ecriture automatique 3781,0,821.82
2023-12-14,751,Ecriture automatique 3782,0,579.32
2023-03-19,775,Ecriture automatique 3783,752.09,0
2023-06-04,2443,Ecriture automatique 3784,954.16,0
2023-11-25,114,Ecriture automatique 3785,138.4,0
2023-07-26,3674,Ecriture automatique 3786,0,225.63
2023-05-20,54,Ecriture automatique 3787,0,827.02
2023-06-06,4170,Ecriture automatique 3788,0,571.88
2023-03-26,3617,Ecriture automatique 3789,691.47,0
2023-09-27,4831,Ecriture automatique 3790,534.94,0
2023-02-07,742,Ecriture automatique 3791,0,939.92
2023-07-28,1982,Ecriture automatique 3792,170.95,0
2023-09-14,4416,Ecriture automatique 3793,252.33,0
2023-12-25,2309,Ecriture automatique 3794,398.74,0
2023-07-25,4493,Ecriture automatique 3795,0,98.17
2023-10-16,4535,Ecriture automatique 3796,514.9,0
2023-06-27,972,Ecriture automatique 3797,0,966.02
2023-08-19,3065,Ecriture automatique 3798,0,548.58
2023-01-27,1489,Ecriture automatique 3799,819.02,0
2023-12-05,4106,Ecriture automatique 3800,0,169.18
2023-09-17,4733,Ecriture automatique 3801,0,767.98
2023-04-09,3039,Ecriture automatique 3802,0,143.64
2023-09-24,4447,Ecriture automatique 3803,0,386.66
2023-09-06,1499,Ecriture automatique 3804,0,366.77
2023-07-17,3152,Ecriture automatique 3805,0,213.28
2023-02-25,3300,Ecriture automatique 3806,0,442.14
2023-05-14,2503,Ecriture automatique 3807,0,471.38
2023-03-30,4642,Ecriture automatique 3808,0,110.21
2023-01-10,742,Ecriture automatique 3809,863.4,0
2023-12-30,790,Ecriture automatique 3810,0,246.37
2023-09-28,3894,Ecriture automatique 3811,13.2,0
2023-07-14,4310,Ecriture automatique 3812,0,757.0
2023-06-22,1965,Ecriture automatique 3813,651.75,0
2023-10-09,2929,Ecriture automatique 3814,997.02,0
2023-12-23,817,Ecriture automatique 3815,488.34,0
2023-12-22,1134,Ecriture automatique 3816,0,945.54
2023-12-03,3101,Ecriture automatique 3817,161.92,0
2023-01-26,3508,Ecriture automatique 3818,0,497.67
2023-02-16,1605,Ecriture automatique 3819,48.63,0
2023-07-22,4219,Ecriture automatique 3820,685.8,0
2023-02-20,1997,Ecriture automatique 3821,12.91,0
2023-01-16,4383,Ecriture automatique 3822,770.68,0
2023-03-10,359,Ecriture automatique 3823,0,518.48
2023-07-25,324,Ecriture automatique 3824,0,884.95
2023-12-18,1667,Ecriture automatique 3825,106.86,0
2023-07-22,762,Ecriture automatique 3826,651.6,0
2023-04-03,404,Ecriture automatique 3827,166.68,0
2023-12-26,3631,Ecriture automatique 3828,969.72,0
2023-03-01,4089,Ecriture automatique 3829,0,373.6
2023-06-07,4118,Ecriture automatique 3830,0,180.35
2023-11-12,2824,Ecriture automatique 3831,0,424.99
2023-08-15,3613,Ecriture automatique 3832,0,667.7
2023-01-28,3813,Ecriture automatique 3833,0,910.59
2023-12-19,4916,Ecriture automatique 3834,0,932.72
2023-09-25,4121,Ecriture automatique 3835,623.3,0
2023-01-07,1353,Ecriture automatique 3836,0,189.78
2023-07-10,2789,Ecriture automatique 3837,862.48,0
2023-05-27,2179,Ecriture automatique 3838,0,620.8
2023-03-06,4352,Ecriture automatique 3839,265.29,0
2023-07-24,2151,Ecriture automatique 3840,0,526.07
2023-02-17,4874,Ecriture automatique 3841,751.2,0
2023-08-09,1728,Ecriture automatique 3842,0,928.7
2023-10-16,3072,Ecriture automatique 3843,424.63,0
2023-08-26,282,Ecriture automatique 3844,290.23,0
2023-06-23,1719,Ecriture automatique 3845,201.8,0
2023-12-04,3181,Ecriture automatique 3846,0,991.5
2023-08-09,4745,Ecriture automatique 3847,257.48,0
2023-03-15,415,Ecriture automatique 3848,301.24,0
2023-04-17,2245,Ecriture automatique 3849,0,873.88
2023-11-17,2117,Ecriture automatique 3850,788.66,0
2023-01-08,1537,Ecriture automatique 3851,0,971.85
2023-06-07,2534,Ecriture automatique 3852,762.74,0
2023-07-04,1205,Ecriture automatique 3853,302.56,0
2023-01-26,3699,Ecriture automatique 3854,0,460.15
2023-05-05,3216,Ecriture automatique 3855,555.31,0
2023-11-06,816,Ecriture automatique 3856,0,364.84
2023-08-28,4797,Ecriture automatique 3857,0,839.84
2023-07-28,4699,Ecriture automatique 3858,977.46,0
2023-06-13,3357,Ecriture automatique 3859,0,218.73
2023-03-18,4561,Ecriture automatique 3860,804.9,0
2023-04-21,2216,Ecriture automatique 3861,0,365.19
2023-09-13,4784,Ecriture automatique 3862,72.3,0
2023-04-01,4575,Ecriture automatique 3863,894.77,0
2023-03-09,657,Ecriture automatique 3864,0,811.86
2023-11-22,4925,Ecriture automatique 3865,54.49,0
2023-09-17,4902,Ecriture automatique 3866,586.75,0
2023-11-17,4383,Ecriture automatique 3867,0,909.61
2023-09-12,1907,Ecriture automatique 3868,0,649.15
2023-04-28,3210,Ecriture automatique 3869,0,314.87
2023-08-23,959,Ecriture automatique 3870,0,731.55
2023-09-24,249,Ecriture automatique 3871,192.14,0
2023-11-01,1261,Ecriture automatique 3872,374.05,0
2023-08-19,3806,Ecriture automatique 3873,0,511.5
2023-02-12,1409,Ecriture automatique 3874,317.95,0
2023-07-30,3490,Ecriture automatique 3875,0,460.64
2023-01-01,605,Ecriture automatique 3876,0,738.96
2023-07-12,4935,Ecriture automatique 3877,0,649.27
2023-01-05,1767,Ecriture automatique 3878,362.59,0
2023-11-08,2617,Ecriture automatique 3879,0,406.5
2023-12-15,3653,Ecriture automatique 3880,745.0,0
2024-01-01,3371,Ecriture automatique 3881,651.35,0
2023-06-07,2614,Ecriture automatique 3882,37.4,0
2023-12-12,491,Ecriture automatique 3883,0,649.61
2023-08-09,3839,Ecriture automatique 3884,848.68,0
2023-04-17,1171,Ecriture automatique 3885,0,450.95
2023-01-15,1799,Ecriture automatique 3886,0,962.8
2023-07-18,3410,Ecriture automatique 3887,0,498.45
2023-04-28,4885,Ecriture automatique 3888,0,688.05
2023-03-14,190,Ecriture automatique 3889,0,78.18
2023-03-09,1783,Ecriture automatique 3890,378.94,0
2023-10-09,2639,Ecriture automatique 3891,0,966.19
2023-04-18,575,Ecriture automatique 3892,689.39,0
2023-08-23,2610,Ecriture automatique 3893,468.11,0
2023-05-30,3782,Ecriture automatique 3894,0,215.74
2023-05-11,1826,Ecriture automatique 3895,934.84,0
2023-08-01,2057,Ecriture automatique 3896,0,627.89
2023-12-16,2339,Ecriture automatique 3897,392.97,0
2023-02-14,958,Ecriture automatique 3898,973.5,0
2023-09-20,3410,Ecriture automatique 3899,0,287.24
2023-05-18,3134,Ecriture automatique 3900,484.33,0
2023-03-24,1469,Ecriture automatique 3901,0,21.77
2023-02-14,3820,Ecriture automatique 3902,0,316.96
2023-10-28,271,Ecriture automatique 3903,0,639.66
2023-10-27,4029,Ecriture automatique 3904,0,505.44
2023-07-17,1445,Ecriture automatique 3905,0,454.16
2023-03-16,2717,Ecriture automatique 3906,0,196.47
2023-06-01,1995,Ecriture automatique 3907,0,377.58
2023-04-12,2545,Ecriture automatique 3908,999.76,0
2023-02-21,2419,Ecriture automatique 3909,0,209.54
2023-04-20,2293,Ecriture automatique 3910,791.71,0
2023-10-22,1319,Ecriture automatique 3911,0,477.84
2023-01-06,985,Ecriture automatique 3912,0,769.78
2023-11-09,472,Ecriture automatique 3913,162.34,0
2023-05-15,346,Ecriture automatique 3914,0,939.15
2023-10-19,1535,Ecriture automatique 3915,361.75,0
2023-11-05,4626,Ecriture automatique 3916,167.38,0
2023-02-15,2237,Ecriture automatique 3917,0,99.28
2023-11-18,104,Ecriture automatique 3918,0,949.09
2023-10-10,584,Ecriture automatique 3919,0,760.64
2023-12-05,2071,Ecriture automatique 3920,0,821.81
2023-08-22,1567,Ecriture automatique 3921,0,953.18
2023-01-14,2864,Ecriture automatique 3922,226.57,0
2023-08-15,767,Ecriture automatique 3923,0,798.9
2023-03-20,2013,Ecriture automatique 3924,628.86,0
2023-11-15,4143,Ecriture automatique 3925,0,932.4
2023-01-05,4847,Ecriture automatique 3926,370.65,0
2023-01-08,4113,Ecriture automatique 3927,0,355.53
2023-08-04,1560,Ecriture automatique 3928,978.43,0
2023-10-16,6,Ecriture automatique 3929,0,876.54
2023-08-08,1711,Ecriture automatique 3930,818.89,0
2023-04-27,1900,Ecriture automatique 3931,757.02,0
2023-04-22,3156,Ecriture automatique 3932,0,405.76
2023-10-08,3824,Ecriture automatique 3933,0,474.3
2023-02-25,4144,Ecriture automatique 3934,304.23,0
2023-08-10,3366,Ecriture automatique 3935,457.85,0
2023-03-31,3309,Ecriture automatique 3936,0,511.15
2023-06-30,446,Ecriture automatique 3937,0,560.26
2023-09-20,3910,Ecriture automatique 3938,682.39,0
2023-01-14,962,Ecriture automatique 3939,0,136.16
2023-11-08,3734,Ecriture automatique 3940,0,603.93
2023-08-30,1533,Ecriture automatique 3941,0,27.73
2023-05-01,4342,Ecriture automatique 3942,0,619.71
2023-11-10,3081,Ecriture automatique 3943,0,60.38
2023-06-19,1650,Ecriture automatique 3944,338.48,0
2023-05-04,4449,Ecriture automatique 3945,799.72,0
2023-01-07,1397,Ecriture automatique 3946,0,794.72
2023-04-30,1484,Ecriture automatique 3947,0,175.58
2023-06-29,2679,Ecriture automatique 3948,756.29,0
2023-08-21,3346,Ecriture automatique 3949,164.11,0
2023-01-14,975,Ecriture automatique 3950,0,873.18
2023-03-01,127,Ecriture automatique 3951,494.39,0
2023-05-09,1846,Ecriture automatique 3952,172.14,0
2023-10-27,3859,Ecriture automatique 3953,0,400.81
2023-05-31,4335,Ecriture automatique 3954,0,376.66
2023-09-17,4964,Ecriture automatique 3955,353.75,0
2023-09-24,4611,Ecriture automatique 3956,0,240.97
2023-09-02,4884,Ecriture automatique 3957,0,670.99
2023-10-21,4922,Ecriture automatique 3958,490.23,0
2023-05-22,2308,Ecriture automatique 3959,0,109.83
2023-12-04,4085,Ecriture automatique 3960,413.62,0
2023-09-11,4142,Ecriture automatique 3961,0,523.38
2023-05-24,2496,Ecriture automatique 3962,0,222.89
2023-12-13,1799,Ecriture automatique 3963,475.66,0
2023-12-18,4618,Ecriture automatique 3964,0,366.62
2023-07-23,3193,Ecriture automatique 3965,0,991.32
2023-04-27,4941,Ecriture automatique 3966,0,725.91
2023-10-23,4004,Ecriture automatique 3967,897.09,0
2024-01-01,3655,Ecriture automatique 3968,0,804.04
2023-08-18,230,Ecriture automatique 3969,0,907.26
2023-04-06,2222,Ecriture automatique 3970,0,992.85
2023-07-03,2194,Ecriture automatique 3971,0,234.21
2023-01-16,2681,Ecriture automatique 3972,0,880.38
2023-03-20,4414,Ecriture automatique 3973,572.96,0
2023-01-12,685,Ecriture automatique 3974,958.68,0
2023-03-12,1014,Ecriture automatique 3975,435.69,0
2023-01-27,61,Ecriture automatique 3976,69.51,0
2023-12-28,4079,Ecriture automatique 3977,0,457.77
2023-09-26,4372,Ecriture automatique 3978,0,361.93
2023-08-19,3675,Ecriture automatique 3979,0,270.83
2023-05-10,4462,Ecriture automatique 3980,915.4,0
2023-12-03,95,Ecriture automatique 3981,0,698.66
2023-02-25,1693,Ecriture automatique 3982,0,392.02
2023-05-03,2444,Ecriture automatique 3983,75.95,0
2023-04-23,4037,Ecriture automatique 3984,0,286.4
2023-10-31,2232,Ecriture automatique 3985,249.91,0
2023-02-16,1907,Ecriture automatique 3986,0,57.35
2023-01-22,2302,Ecriture automatique 3987,509.92,0
2023-01-15,2110,Ecriture automatique 3988,0,881.83
2023-12-23,2180,Ecriture automatique 3989,0,524.72
2023-12-27,1437,Ecriture automatique 3990,351.28,0
2023-06-18,1957,Ecriture automatique 3991,0,421.9
2023-04-20,4649,Ecriture automatique 3992,0,228.72
2023-04-13,2707,Ecriture automatique 3993,65.52,0
2023-04-06,4907,Ecriture automatique 3994,424.84,0
2023-03-08,3537,Ecriture automatique 3995,943.43,0
2023-02-07,661,Ecriture automatique 3996,0,892.54
2023-12-28,3405,Ecriture automatique 3997,0,117.91
2023-10-17,2055,Ecriture automatique 3998,67.47,0
2023-02-01,727,Ecriture automatique 3999,0,619.29
2023-11-19,3254,Ecriture automatique 4000,0,621.9
2023-05-29,3573,Ecriture automatique 4001,0,136.93
2023-09-13,1884,Ecriture automatique 4002,0,188.72
2023-06-09,240,Ecriture automatique 4003,0,555.67
2023-09-14,2806,Ecriture automatique 4004,0,651.25
2023-08-22,2275,Ecriture automatique 4005,988.25,0
2023-05-30,3045,Ecriture automatique 4006,303.62,0
2023-05-16,1004,Ecriture automatique 4007,0,984.4
2023-01-30,4890,Ecriture automatique 4008,0,604.91
2023-03-06,3934,Ecriture automatique 4009,79.37,0
2023-04-23,3291,Ecriture automatique 4010,957.25,0
2023-02-14,646,Ecriture automatique 4011,214.58,0
2023-02-09,2745,Ecriture automatique 4012,821.7,0
2023-02-23,4415,Ecriture automatique 4013,116.92,0
2023-12-07,2761,Ecriture automatique 4014,942.69,0
2023-10-09,4156,Ecriture automatique 4015,0,337.99
2023-03-30,3862,Ecriture automatique 4016,0,24.36
2023-02-11,1166,Ecriture automatique 4017,460.53,0
2023-05-09,2615,Ecriture automatique 4018,557.47,0
2023-02-03,1060,Ecriture automatique 4019,0,357.11
2023-07-06,4313,Ecriture automatique 4020,0,423.97
2023-12-03,4111,Ecriture automatique 4021,13.0,0
2023-01-09,473,Ecriture automatique 4022,0,266.67
2023-01-29,2653,Ecriture automatique 4023,837.72,0
2023-07-30,1389,Ecriture automatique 4024,0,905.95
2023-02-17,2017,Ecriture automatique 4025,0,188.83
2023-03-19,2709,Ecriture automatique 4026,456.5,0
2023-05-04,3628,Ecriture automatique 4027,839.23,0
2023-02-15,607,Ecriture automatique 4028,0,293.1
2023-07-08,867,Ecriture automatique 4029,0,558.6
2023-07-05,475,Ecriture automatique 4030,230.85,0
2023-03-10,2375,Ecriture automatique 4031,127.79,0
2023-02-08,22,Ecriture automatique 4032,520.71,0
2023-05-14,794,Ecriture automatique 4033,490.13,0
2023-12-30,189,Ecriture automatique 4034,0,61.36
2023-12-22,2624,Ecriture automatique 4035,485.37,0
2023-12-12,1823,Ecriture automatique 4036,0,985.17
2023-05-27,1589,Ecriture automatique 4037,731.44,0
2023-10-31,485,Ecriture automatique 4038,851.23,0
2023-03-19,4863,Ecriture automatique 4039,0,383.32
2023-10-29,1889,Ecriture automatique 4040,0,655.1
2023-12-29,308,Ecriture automatique 4041,235.62,0
2023-04-27,2988,Ecriture automatique 4042,811.95,0
2023-10-01,4399,Ecriture automatique 4043,0,811.76
2023-09-17,790,Ecriture automatique 4044,0,155.4
2023-05-04,4829,Ecriture automatique 4045,251.72,0
2023-07-24,1183,Ecriture automatique 4046,0,39.23
2023-01-24,1972,Ecriture automatique 4047,10.48,0
2023-10-10,4590,Ecriture automatique 4048,749.42,0
2023-01-23,619,Ecriture automatique 4049,690.03,0
2023-12-01,28,Ecriture automatique 4050,261.79,0
2023-01-19,4428,Ecriture automatique 4051,0,91.48
2023-03-19,1023,Ecriture automatique 4052,0,551.79
2023-03-18,288,Ecriture automatique 4053,0,25.8
2023-02-14,216,Ecriture automatique 4054,0,413.57
2023-01-23,3568,Ecriture automatique 4055,30.43,0
2023-01-29,3915,Ecriture automatique 4056,326.04,0
2023-12-15,4053,Ecriture automatique 4057,0,362.8
2023-08-04,2765,Ecriture automatique 4058,730.76,0
2023-08-16,2812,Ecriture automatique 4059,0,527.16
2023-12-28,2174,Ecriture automatique 4060,0,777.8
2023-02-24,923,Ecriture automatique 4061,938.98,0
2023-02-27,759,Ecriture automatique 4062,171.05,0
2023-07-14,1978,Ecriture automatique 4063,347.69,0
2023-09-15,4250,Ecriture automatique 4064,0,761.62
2023-10-13,3654,Ecriture automatique 4065,0,956.36
2023-12-27,1247,Ecriture automatique 4066,0,468.11
2023-10-14,1235,Ecriture automatique 4067,0,69.31
2023-10-04,4435,Ecriture automatique 4068,145.35,0
2023-06-14,2027,Ecriture automatique 4069,21.12,0
2023-05-01,3822,Ecriture automatique 4070,158.88,0
2023-07-20,1040,Ecriture automatique 4071,706.13,0
2023-05-07,4817,Ecriture automatique 4072,368.1,0
2023-07-12,4487,Ecriture automatique 4073,351.9,0
2023-09-16,3212,Ecriture automatique 4074,444.43,0
2023-09-03,4832,Ecriture automatique 4075,0,453.56
2023-05-05,689,Ecriture automatique 4076,0,923.76
2023-05-22,4296,Ecriture automatique 4077,310.44,0
2023-11-01,2184,Ecriture automatique 4078,0,661.2
2023-08-17,1005,Ecriture automatique 4079,0,819.19
2023-07-16,4847,Ecriture automatique 4080,647.06,0
2023-05-28,4803,Ecriture automatique 4081,305.4,0
2023-03-10,2516,Ecriture automatique 4082,0,839.7
2023-11-11,3239,Ecriture automatique 4083,0,525.11
2023-01-23,74,Ecriture automatique 4084,595.3,0
2023-02-14,329,Ecriture automatique 4085,0,267.09
2023-07-28,4801,Ecriture automatique 4086,0,540.25
2023-05-03,759,Ecriture automatique 4087,0,519.4
2023-09-12,1487,Ecriture automatique 4088,0,480.01
2023-05-21,2353,Ecriture automatique 4089,0,559.88
2023-03-20,428,Ecriture automatique 4090,608.67,0
2023-01-25,3164,Ecriture automatique 4091,807.25,0
2023-02-08,4485,Ecriture automatique 4092,0,17.84
2023-10-05,2932,Ecriture automatique 4093,202.28,0
2023-08-13,2161,Ecriture automatique 4094,0,789.3
2023-07-10,2431,Ecriture automatique 4095,0,628.73
2023-11-03,3281,Ecriture automatique 4096,0,598.72
2023-01-08,3129,Ecriture automatique 4097,0,918.94
2023-03-18,1838,Ecriture automatique 4098,0,136.21
2023-07-10,536,Ecriture automatique 4099,0,858.41
2023-06-06,794,Ecriture automatique 4100,628.22,0
2023-05-06,1793,Ecriture automatique 4101,0,791.39
2023-12-30,1845,Ecriture automatique 4102,913.21,0
2023-06-25,2833,Ecriture automatique 4103,58.11,0
2023-10-14,2451,Ecriture automatique 4104,0,891.53
2023-10-16,4410,Ecriture automatique 4105,0,752.94
2023-01-06,2164,Ecriture automatique 4106,0,510.96
2023-07-24,3565,Ecriture automatique 4107,56.4,0
2023-11-09,2431,Ecriture automatique 4108,432.54,0
2023-04-21,4011,Ecriture automatique 4109,0,823.2
2023-10-21,1114,Ecriture automatique 4110,233.35,0
2023-02-01,1266,Ecriture automatique 4111,894.39,0
2023-05-29,701,Ecriture automatique 4112,309.57,0
2023-04-12,4912,Ecriture automatique 4113,0,789.76
2023-06-08,2359,Ecriture automatique 4114,850.92,0
2023-07-19,2174,Ecriture automatique 4115,906.11,0
2023-12-05,2193,Ecriture automatique 4116,0,519.76
2023-02-17,2726,Ecriture automatique 4117,0,669.4
2023-03-31,1588,Ecriture automatique 4118,0,567.1
2023-11-20,1101,Ecriture automatique 4119,0,38.6
2023-09-26,2584,Ecriture automatique 4120,0,47.33
2023-05-18,348,Ecriture automatique 4121,0,463.88
2023-05-17,3617,Ecriture automatique 4122,0,654.5
2023-12-10,757,Ecriture automatique 4123,0,544.84
2023-06-16,3126,Ecriture automatique 4124,69.69,0
2023-07-25,4657,Ecriture automatique 4125,195.19,0
2023-05-22,2923,Ecriture automatique 4126,111.49,0
2023-08-01,3944,Ecriture automatique 4127,0,460.24
2023-11-06,1590,Ecriture automatique 4128,12.88,0
2023-01-12,2469,Ecriture automatique 4129,0,112.44
2023-12-21,2797,Ecriture automatique 4130,186.68,0
2023-04-30,203,Ecriture automatique 4131,0,311.11
2023-02-25,358,Ecriture automatique 4132,0,435.12
2023-08-31,723,Ecriture automatique 4133,665.47,0
2023-08-19,4420,Ecriture automatique 4134,724.02,0
2023-06-07,961,Ecriture automatique 4135,0,97.63
2023-01-10,4852,Ecriture automatique 4136,0,230.79
2023-02-22,4257,Ecriture automatique 4137,829.05,0
2023-04-19,211,Ecriture automatique 4138,0,397.85
2023-04-30,226,Ecriture automatique 4139,0,980.81
2023-03-29,2526,Ecriture automatique 4140,610.57,0
2023-06-11,1289,Ecriture automatique 4141,0,840.4
2023-08-22,2867,Ecriture automatique 4142,0,416.36
2023-08-20,361,Ecriture automatique 4143,450.12,0
2023-01-27,1391,Ecriture automatique 4144,0,53.14
2023-11-04,1314,Ecriture automatique 4145,0,42.94
2023-03-16,2685,Ecriture automatique 4146,632.48,0
2023-05-24,1154,Ecriture automatique 4147,0,356.37
2023-03-24,3596,Ecriture automatique 4148,967.5,0
2023-01-31,2385,Ecriture automatique 4149,0,49.65
2023-06-01,217,Ecriture automatique 4150,561.07,0
2023-05-18,3687,Ecriture automatique 4151,0,615.8
2023-09-07,3011,Ecriture automatique 4152,0,241.05
2023-05-20,1921,Ecriture automatique 4153,0,985.7
2023-05-23,1932,Ecriture automatique 4154,0,106.56
2023-12-17,4929,Ecriture automatique 4155,359.85,0
2023-08-21,202,Ecriture automatique 4156,0,398.8
2023-01-21,1594,Ecriture automatique 4157,485.18,0
2023-03-10,1950,Ecriture automatique 4158,45.68,0
2023-12-12,2665,Ecriture automatique 4159,0,185.29
2023-11-13,1832,Ecriture automatique 4160,0,42.91
2023-11-12,767,Ecriture automatique 4161,814.23,0
2023-02-17,4358,Ecriture automatique 4162,988.47,0
2023-12-06,4849,Ecriture automatique 4163,0,929.4
2023-01-21,983,Ecriture automatique 4164,0,523.81
2023-11-09,1738,Ecriture automatique 4165,0,912.76
2023-10-31,4957,Ecriture automatique 4166,0,992.09
2023-06-03,4347,Ecriture automatique 4167,244.73,0
2023-01-02,1430,Ecriture automatique 4168,876.65,0
2023-10-29,395,Ecriture automatique 4169,818.23,0
2023-02-25,2992,Ecriture automatique 4170,0,892.13
2023-05-18,3099,Ecriture automatique 4171,32.25,0
2023-12-23,3231,Ecriture automatique 4172,784.24,0
2023-09-17,1697,Ecriture automatique 4173,278.12,0
2023-09-07,1809,Ecriture automatique 4174,890.17,0
2023-04-15,2096,Ecriture automatique 4175,954.05,0
2023-06-14,1433,Ecriture automatique 4176,0,274.98
2023-09-24,3568,Ecriture automatique 4177,352.83,0
2023-11-12,972,Ecriture automatique 4178,781.01,0
2023-01-06,552,Ecriture automatique 4179,91.35,0
2023-09-23,854,Ecriture automatique 4180,0,338.98
2023-12-22,2882,Ecriture automatique 4181,0,922.59
2023-06-25,3679,Ecriture automatique 4182,673.38,0
2023-12-07,4223,Ecriture automatique 4183,310.82,0
2023-05-29,3352,Ecriture automatique 4184,0,552.65
2023-05-21,4244,Ecriture automatique 4185,0,635.4
2023-09-28,626,Ecriture automatique 4186,824.88,0
2023-07-30,3327,Ecriture automatique 4187,788.33,0
2023-10-25,955,Ecriture automatique 4188,0,501.3
2023-03-02,917,Ecriture automatique 4189,716.13,0
2023-12-16,1927,Ecriture automatique 4190,927.62,0
2023-10-23,933,Ecriture automatique 4191,658.39,0
2023-03-07,328,Ecriture automatique 4192,542.63,0
2023-06-07,3447,Ecriture automatique 4193,754.24,0
2023-05-05,2993,Ecriture automatique 4194,0,680.06
2023-12-29,3957,Ecriture automatique 4195,656.34,0
2023-11-04,3097,Ecriture automatique 4196,118.08,0
2023-04-25,4804,Ecriture automatique 4197,795.63,0
2023-03-18,4900,Ecriture automatique 4198,0,960.13
2023-11-25,246,Ecriture automatique 4199,567.82,0
2023-02-26,3178,Ecriture automatique 4200,0,644.51
2023-09-28,33,Ecriture automatique 4201,377.1,0
2023-10-03,1758,Ecriture automatique 4202,688.22,0
2023-05-01,963,Ecriture automatique 4203,0,700.0
2023-03-14,423,Ecriture automatique 4204,0,805.4
2023-06-12,4259,Ecriture automatique 4205,0,384.68
2023-12-06,497,Ecriture automatique 4206,472.9,0
2023-10-19,2741,Ecriture automatique 4207,534.66,0
2023-07-16,1732,Ecriture automatique 4208,0,334.76
2023-07-24,3720,Ecriture automatique 4209,665.24,0
2023-03-20,161,Ecriture automatique 4210,557.12,0
2023-08-09,1875,Ecriture automatique 4211,751.28,0
2023-06-28,2937,Ecriture automatique 4212,0,172.95
2023-02-20,4265,Ecriture automatique 4213,456.63,0
2023-07-30,2015,Ecriture automatique 4214,0,141.19
2023-10-22,2709,Ecriture automatique 4215,0,504.68
2023-04-09,995,Ecriture automatique 4216,0,926.27
2023-08-13,735,Ecriture automatique 4217,907.52,0
2023-02-11,3797,Ecriture automatique 4218,0,411.38
2023-09-10,2668,Ecriture automatique 4219,0,235.57
2023-08-08,3005,Ecriture automatique 4220,907.22,0
2023-10-27,889,Ecriture automatique 4221,720.88,0
2023-12-28,2358,Ecriture automatique 4222,477.22,0
2023-02-13,2270,Ecriture automatique 4223,0,947.08
2023-11-07,1323,Ecriture automatique 4224,748.31,0
2023-11-08,467,Ecriture automatique 4225,0,157.82
2023-08-28,1408,Ecriture automatique 4226,43.81,0
2023-03-01,2470,Ecriture automatique 4227,0,212.71
2023-05-21,2471,Ecriture automatique 4228,564.03,0
2023-07-03,2132,Ecriture automatique 4229,508.85,0
2023-07-30,2802,Ecriture automatique 4230,0,500.09
2023-06-22,3621,Ecriture automatique 4231,403.39,0
2023-03-25,844,Ecriture automatique 4232,0,541.44
2023-03-23,3290,Ecriture automatique 4233,0,878.96
2023-03-05,4169,Ecriture automatique 4234,0,426.83
2023-08-27,1878,Ecriture automatique 4235,0,851.79
2023-05-10,3220,Ecriture automatique 4236,0,488.87
2023-02-06,4188,Ecriture automatique 4237,0,36.65
2023-12-08,1972,Ecriture automatique 4238,0,34.14
2023-12-10,2004,Ecriture automatique 4239,0,856.94
2023-12-06,3513,Ecriture automatique 4240,322.76,0
2023-10-28,2153,Ecriture automatique 4241,590.13,0
2023-05-21,2649,Ecriture automatique 4242,756.27,0
2023-12-27,4276,Ecriture automatique 4243,440.93,0
2023-06-17,4598,Ecriture automatique 4244,511.09,0
2023-08-16,826,Ecriture automatique 4245,466.83,0
2023-02-06,113,Ecriture automatique 4246,371.54,0
2023-02-13,3392,Ecriture automatique 4247,0,261.56
2023-11-15,3727,Ecriture automatique 4248,0,397.37
2023-02-26,4158,Ecriture automatique 4249,0,918.48
2023-03-19,1947,Ecriture automatique 4250,0,284.32
2023-09-08,2442,Ecriture automatique 4251,0,669.0
2023-01-16,2513,Ecriture automatique 4252,0,26.17
2023-05-18,1631,Ecriture automatique 4253,0,331.7
2023-07-07,2283,Ecriture automatique 4254,237.61,0
2023-11-21,3282,Ecriture automatique 4255,885.72,0
2023-06-07,1715,Ecriture automatique 4256,0,577.96
2023-07-14,1647,Ecriture automatique 4257,0,625.6
2023-11-26,1116,Ecriture automatique 4258,363.78,0
2023-08-04,2242,Ecriture automatique 4259,0,378.88
2023-11-19,2744,Ecriture automatique 4260,0,318.44
2023-04-24,1076,Ecriture automatique 4261,0,663.23
2023-04-06,3596,Ecriture automatique 4262,682.4,0
2023-03-16,1332,Ecriture automatique 4263,0,690.85
2023-09-29,2516,Ecriture automatique 4264,190.44,0
2023-08-26,4463,Ecriture automatique 4265,0,175.22
2023-02-12,4075,Ecriture automatique 4266,0,352.06
2023-11-06,115,Ecriture automatique 4267,199.91,0
2023-07-28,4892,Ecriture automatique 4268,525.85,0
2023-07-16,2427,Ecriture automatique 4269,958.96,0
2023-11-20,2705,Ecriture automatique 4270,0,387.17
2023-10-21,4659,Ecriture automatique 4271,651.87,0
2023-07-11,1631,Ecriture automatique 4272,680.39,0
2023-11-21,1948,Ecriture automatique 4273,10.52,0
2023-04-18,892,Ecriture automatique 4274,0,342.53
2023-04-23,114,Ecriture automatique 4275,0,158.33
2023-10-12,3031,Ecriture automatique 4276,365.08,0
2023-05-20,2243,Ecriture automatique 4277,49.71,0
2023-02-06,2184,Ecriture automatique 4278,117.66,0
2023-03-17,4573,Ecriture automatique 4279,0,223.71
2023-06-15,2743,Ecriture automatique 4280,758.38,0
2023-12-05,239,Ecriture automatique 4281,0,237.9
